,popularity,budget,revenue,original_title,genres,production_companies,vote_count,vote_average,release_year
10246,0.853733,12500000,12281551,True Romance,Action|Thriller|Crime|Romance,Davis-Films|August Entertainment|Warner Bros.|Morgan Creek Productions,402,7.3,1993
10247,0.8342350000000001,42000000,20844907,Super Mario Bros.,Adventure|Comedy|Family|Fantasy,Hollywood Pictures|Cinergi Pictures Entertainment|Allied Filmmakers|Walt Disney|Nintendo,114,4.0,1993
10248,0.8309340000000001,38000000,57319029,Sister Act 2: Back in the Habit,Music|Comedy,Touchstone Pictures,173,5.8,1993
10249,0.815631,0,12136938,Judgment Night,Action|Thriller|Crime,Largo Entertainment|JVC Entertainment Networks,36,6.4,1993
10250,0.796639,45000000,195268056,The Pelican Brief,Action|Mystery|Thriller,Warner Bros.,207,6.2,1993
10251,0.794564,30000000,53898845,The Three Musketeers,Action|Adventure|Comedy,Walt Disney Pictures|Caravan Pictures,112,5.9,1993
10252,0.789429,22000000,10696210,RoboCop 3,Action|Adventure|Crime|Science Fiction|Thriller,Orion Pictures,169,4.2,1993
10253,0.787932,11000000,30000000,What's Eating Gilbert Grape,Romance|Drama,Paramount Pictures,495,7.4,1993
10254,0.7874140000000001,35000000,117270765,Dennis the Menace,Family|Comedy,Hughes Entertainment|Warner Bros. Family Entertainment|Warner Bros.,117,5.8,1993
10255,0.76151,9000000,2395231,Kalifornia,Thriller|Crime,Propaganda Films|Kouf/Bigelow Productions,96,6.3,1993
10256,0.756988,22000000,17287898,A Bronx Tale,Drama|Crime,HBO Films|Savoy Pictures,227,7.2,1993
10257,0.7553979999999989,13500000,11285588,Manhattan Murder Mystery,Comedy|Crime|Mystery|Thriller,TriStar Pictures,69,6.9,1993
10258,0.750847,25000000,40903593,Falling Down,Crime|Drama|Thriller,Regency Enterprises|Alcor Films|Canal+|Warner Bros.,380,7.0,1993
10259,0.750456,0,32416586,The Sandlot,Comedy|Family,20th Century Fox,147,7.1,1993
10260,0.743875,42000000,270248367,The Firm,Drama|Mystery|Thriller,Paramount Pictures|Mirage Enterprises|Davis Entertainment,258,6.5,1993
10261,0.743063,15000000,10611160,The Dark Half,Mystery|Horror,Orion Pictures|George A. Romero Productions,28,4.9,1993
10262,0.711412,0,0,Nowhere to Run,Action|Adventure|Drama|Thriller,Columbia Pictures,60,5.6,1993
10263,0.710505,28000000,39514713,Hocus Pocus,Comedy|Family|Fantasy,Walt Disney Pictures,278,6.1,1993
10264,0.707901,0,0,Point of No Return,Crime|Drama|Thriller,Warner Bros.|Art Linson Productions,55,6.3,1993
10265,0.683387,13000000,65796862,In the Name of the Father,Drama,Universal Pictures|Hell's Kitchen Films,156,7.4,1993
10266,0.6829029999999989,13000000,428868,Body Snatchers,Horror|Science Fiction|Thriller,Warner Bros. Pictures|Dorset Productions|Robert H. Solo Productions,28,5.5,1993
10267,0.666908,20000000,153698625,Free Willy,Family|Adventure,Canal Plus|Regency Enterprises|Alcor Films|Warner Bros.|Donner/Shuler-Donner Productions,226,5.9,1993
10268,0.665972999999999,0,11081586,Mad Dog and Glory,Comedy|Crime|Romance|Drama,Universal Pictures|Mad Dog Productions,25,5.3,1993
10269,0.657479,0,36448200,Son in Law,Comedy|Drama|Romance,Hollywood Pictures,40,5.9,1993
10270,0.653566,0,0,The Vanishing,Thriller|Drama|Mystery,Twentieth Century Fox Film Corporation,54,5.9,1993
10271,0.6420399999999991,0,0,Joshua Tree,Action|Thriller,Stone Group Pictures|Epico Productions|Horned Toad Productions,14,5.3,1993
10272,0.639452999999999,0,4104962,This Boyâ€™s Life,Drama,Warner Bros.|Knickerbocker Films,85,6.7,1993
10273,0.636582,30,0,Striking Distance,Crime|Action|Mystery|Thriller,Columbia Pictures Industries|Columbia Films S.A.,108,5.3,1993
10274,0.634017,7000000,116700000,The Piano,Romance|Drama,New South Wales Film & Television Office|The Australian Film Commission|CiBy 2000|Jan Chapman Productions,131,6.8,1993
10275,0.625238,35000000,18635620,Geronimo: An American Legend,Action|Drama|Western,Columbia Pictures,19,6.1,1993
10276,0.62502,35000000,0,Bound by Honor,Action|Crime|Drama|Thriller,Hollywood Pictures,61,7.7,1993
10277,0.624363,0,0,Homeward Bound: The Incredible Journey,Adventure|Comedy|Drama|Family,Walt Disney Pictures,111,6.6,1993
10278,0.613093999999999,8000000,0,Much Ado About Nothing,Drama|Comedy|Romance,Renaissance Films|American Playhouse Theatrical Films,95,6.9,1993
10279,0.611772,17000000,44456478,The Good Son,Drama|Horror|Thriller,Twentieth Century Fox Film Corporation,94,6.2,1993
10280,0.602268,0,47965000,Wayne's World 2,Comedy,Paramount Pictures,131,5.7,1993
10281,0.595221,18000000,74189677,Hard Target,Action|Adventure|Crime|Thriller,Universal Pictures|Renaissance Pictures|Alphaville Films,115,5.9,1993
10282,0.574693,11500000,23237911,The Remains of the Day,Drama|Romance,Columbia Pictures|Merchant Ivory Productions,96,7.1,1993
10283,0.565312,6000000,5617391,Batman: Mask of the Phantasm,Animation|Action|Adventure|Family,DC Comics|Warner Bros. Animation,98,7.2,1993
10284,0.56486,34000000,32255440,The Age of Innocence,Drama|Romance,Columbia Pictures,76,6.7,1993
10285,0.563653,0,0,Trois couleurs : Bleu,Drama|Music|Mystery,France 3 CinÃ©ma|CED Productions,167,7.5,1993
10286,0.559697,0,0,Rising Sun,Action|Drama|Thriller,Twentieth Century Fox Film Corporation|Walrus & Associates,98,5.8,1993
10287,0.546652,0,0,Fearless,Drama,Spring Creek Productions|Warner Bros.,23,6.5,1993
10288,0.538484,0,0,Another Stakeout,Action|Comedy,Touchstone Pictures,18,4.9,1993
10289,0.523397,0,63000000,Dave,Comedy,Donner/Shuler-Donner Productions|Warner Bros.|Northern Lights Entertainment,99,6.2,1993
10290,0.521073,0,0,Needful Things,Action|Drama|Horror|Thriller,New Line Cinema|Castle Rock Entertainment,44,6.0,1993
10291,0.519349,32000000,36733909,Alive,Action|Adventure|Drama|Thriller,Paramount Pictures|Touchstone Pictures,198,6.7,1993
10292,0.5109319999999989,0,46405336,Malice,Drama|Crime,Columbia Pictures|New Line Cinema|Castle Rock Entertainment|Nelvana Limited,47,6.0,1993
10293,0.504682,0,18994653,Sniper,Action|Drama|Thriller,TriStar Pictures|Iguana Producciones|Baltimore Pictures|Sniper Productions,52,6.1,1993
10294,0.504169,3000000,15,Jason Goes to Hell: The Final Friday,Horror|Thriller,New Line Cinema|Sean S. Cunningham Films,86,3.9,1993
10295,0.502196,0,140081992,Sommersby,Drama|Thriller|Mystery|Romance,Canal Plus|Regency Enterprises|Alcor Films,43,5.9,1993
10296,0.497622,0,0,Grumpy Old Men,Comedy|Family|Romance,Warner Bros.|Lancaster Gate|John Davis,87,6.4,1993
10297,0.49001300000000003,8,27,National Lampoon's Loaded Weapon 1,Comedy,New Line Cinema,72,5.5,1993
10298,0.48588000000000003,0,0,Look Who's Talking Now!,Romance|Comedy|Family,TriStar Pictures,101,4.8,1993
10299,0.48521099999999995,12000000,22750363,Rudy,Drama,TriStar Pictures,113,7.2,1993
10300,0.48315600000000003,22000000,0,Shadowlands,Drama|Romance,Shadowlands Productions|Savoy Pictures,33,6.8,1993
10301,0.48305200000000004,0,3200000,Splitting Heirs,Comedy|Foreign,Universal Pictures|Prominent Features,11,3.4,1993
10302,0.48018299999999997,0,0,Coneheads,Comedy|Science Fiction|Family,Paramount Pictures,115,4.8,1993
10303,0.475609,15000000,118243066,Beethoven's 2nd,Family|Comedy,Universal Pictures|Northern Lights Entertainment,84,5.0,1993
10304,0.46708299999999997,0,25000000,Gettysburg,War|Drama|History,TriStar Television|Esparza / Katz Productions,46,6.4,1993
10305,0.455445,0,6110979,Short Cuts,Comedy|Drama,Fine Line Features|Spelling Entertainment|Avenue Entertainment,52,5.9,1993
10306,0.453557,20000000,11585483,So I Married an Axe Murderer,Comedy|Crime|Romance,TriStar Pictures,72,6.2,1993
10307,0.450208,25000000,6,The House of the Spirits,Romance|Drama,Det Danske Filminstitut|Spring Creek Productions|Eurimages|Costa do Castelo Filmes|Neue Constantin Film,52,6.7,1993
10308,0.44906599999999997,0,7770731,Sirens,Comedy|Drama,Miramax Films|Sarah Radclyffe Productions - Sirens Limited|British Screen Finance Ltd|Samson Productions II,15,5.4,1993
10309,0.448437,0,0,Weekend at Bernie's II,Comedy,TriStar Pictures|Artimm,37,5.2,1993
10310,0.43377299999999996,0,0,Naked,Comedy|Drama,Thin Man Films,36,6.8,1993
10311,0.41173999999999994,0,0,Babylon 5: The Gathering,Science Fiction|Action|Adventure,Babylonian Productions|Synthetic Worlds|Rattlesnake Productions,21,6.6,1993
10312,0.410092,38000000,266614059,Indecent Proposal,Drama,Paramount Pictures,152,5.6,1993
10313,0.40913499999999997,19000000,0,Arizona Dream,Fantasy|Comedy|Drama|Romance,Hachette PremiÃ¨re|Canal+|Constellation|Union GÃ©nÃ©rale CinÃ©matographique (UGC),86,7.1,1993
10314,0.406511,10000000,0,Romeo Is Bleeding,Action|Crime|Drama|Thriller,Working Title Films|Polygram Filmed Entertainment|Hilary Henkin,18,5.6,1993
10315,0.397807,3500000,27900000,Menace II Society,Drama|Action|Crime,New Line Cinema,94,7.1,1993
10316,0.396185,12,0,The Tommyknockers,Horror|Science Fiction,Konigsberg/Sanitsky Company,29,4.9,1993
10317,0.39481700000000003,30000000,13273595,Body of Evidence,Drama|Thriller|Romance,Metro-Goldwyn-Mayer (MGM),25,4.4,1993
10318,0.38774000000000003,0,27484464,My Life,Drama|Romance,Columbia Pictures Corporation|Zucker Brothers Productions|Capella Films,19,5.9,1993
10319,0.38106,33000000,0,Heaven & Earth,History|War|Action|Drama,Regency Enterprises|Warner Bros.,28,6.5,1993
10320,0.323442,0,0,Sharpe's Rifles,Action|Adventure|History|War,Central|Picture Palace|Celtic Films Entertainment,11,4.5,1993
10321,0.37588699999999997,0,24760338,The Man Without a Face,Drama,Icon Entertainment International|Warner Bros.,46,5.7,1993
10322,0.375771,0,16589540,Heart and Souls,Fantasy|Drama|Comedy|Science Fiction|Romance,Universal Pictures|Stampede Entertainment|Alphaville Films,31,6.2,1993
10323,0.37406799999999996,8000000,2000000,Red Rock West,Crime|Drama|Thriller,Propaganda Films|PolyGram Filmed Entertainment,27,6.1,1993
10324,0.17515899999999898,0,0,What's Love Got to Do with It,Drama|Music,Touchstone Pictures,33,7.3,1993
10325,0.362595,0,0,Six Degrees of Separation,Mystery|Drama|Comedy,Metro-Goldwyn-Mayer (MGM)|New Regency Pictures|Maiden Movies,32,6.3,1993
10326,0.39242,0,0,Amos & Andrew,Action|Comedy,Columbia Pictures|New Line Cinema|Castle Rock Entertainment,21,4.8,1993
10327,0.134756,900000,8556940,Leprechaun,Comedy|Horror|Thriller,Trimark Pictures,51,5.5,1993
10328,0.238862,0,0,Body Bags,Horror,Showtime Networks,21,5.3,1993
10329,0.339873,0,53579269,Rookie of the Year,Comedy|Family,Twentieth Century Fox Film Corporation,40,5.8,1993
10330,0.337421,0,0,Fatal Instinct,Comedy,Metro-Goldwyn-Mayer (MGM),16,5.4,1993
10331,0.336871,25000000,2438031,Son of the Pink Panther,Comedy|Foreign,International Traders,15,4.0,1993
10332,0.333014,750000,0,Bad Boy Bubby,Crime|Drama,Australian Film Finance Corporation|Fandango|South Australian Film Corporation|Bubby Productions,28,7.1,1993
10333,0.327666,0,0,And the Band Played On,Drama,HBO Films,12,4.4,1993
10334,0.542485,0,0,The Secret Garden,Fantasy|Drama|Family,American Zoetrope|Warner Bros.,113,7.0,1993
10335,0.321865,35000000,4858139,Little Buddha,Drama|History,Miramax Films,33,5.8,1993
10336,0.32060700000000003,1500000,418961,Killing Zoe,Action|Crime|Drama|Thriller,Live Entertainment,46,5.8,1993
10337,0.32051,0,0,Mr. Jones,Drama|Romance,TriStar Pictures|Rastar Films,14,5.5,1993
10338,0.313792,14000000,27515786,Poetic Justice,Drama|Romance,Columbia Pictures,24,6.8,1993
10339,0.299195,0,0,Germinal,Drama|Romance,,18,6.3,1993
10340,0.29896,0,9532895,Matinee,Comedy|Drama,Universal Pictures|Falcon Productions|Renfield Productions,15,6.0,1993
10341,0.29784299999999997,0,7266383,Searching for Bobby Fischer,Drama,Mirage Enterprises,37,7.2,1993
10342,0.293473,8000000,0,Even Cowgirls Get the Blues,Western|Drama|Comedy|Romance,Fine Line Features,14,4.5,1993
10343,0.288407,0,1499795,M. Butterfly,Drama|Romance,Geffen Pictures|Warner Bros.,11,6.4,1993
10344,0.286492,900000,6980986,Children of the Corn II: The Final Sacrifice,Horror|Mystery,Corn Cobb Productions|Dimension Films|Fifth Avenue Entertainment,15,4.7,1993
10345,0.285641,0,5632086,Swing Kids,Music|Drama,Hollywood Pictures|Touchwood Pacific Partners 1,36,7.1,1993
10346,0.284435,0,0,Freaked,Comedy,Tommy,10,5.3,1993
10347,0.27963499999999997,0,23042200,The Program,Drama,Touchstone Pictures,15,5.9,1993
10348,0.269327,11000000,32861136,The Joy Luck Club,Drama,Hollywood Pictures,17,6.8,1993
10349,0.268507,22000000,0,Made in America,Comedy,Regency Enterprises|Warner Bros.,41,5.6,1993
10350,0.262971,0,0,The Beverly Hillbillies,Comedy,20th Century Fox,40,5.3,1993
10351,0.261518,0,0,Cop and Â½,Action|Comedy|Family,Imagine Entertainment|Universal Pictures,11,5.1,1993
10352,0.256768,0,18899204,Untamed Heart,Comedy|Drama|Romance,Metro-Goldwyn-Mayer (MGM),24,5.9,1993
10353,0.512054,0,0,Warlock: The Armageddon,Fantasy|Horror|Science Fiction,Tapestry Films|Trimark Pictures,20,5.4,1993
10354,0.240771,6000000,13609396,The Crush,Drama|Thriller,Warner Bros.|Morgan Creek Productions,28,5.9,1993
10355,0.23906,19885552,19724334,Fire in the Sky,Drama|Horror|Thriller|Mystery,Paramount Pictures,49,6.4,1993
10356,0.23164400000000002,0,9317021,We're Back! A Dinosaur's Story,Animation|Science Fiction|Family,Universal Studios|Amblin Entertainment|Amblimation,50,5.7,1993
10357,0.24680300000000002,0,0,King of the Hill,Drama,Gramercy Pictures,12,5.4,1993
10358,0.230512,0,0,American Ninja 5,Action|Thriller,Cannon Group|International Movie Service S.r.l.,10,4.2,1993
10359,0.226302,0,0,"Double, Double, Toil and Trouble",Family,Dualstar Productions,12,6.1,1993
10360,0.22561599999999998,0,0,Cronos,Drama|Horror|Thriller,CNCAIMC,57,5.9,1993
10361,0.211198,0,2967668,Fong Sai Yuk juk jaap,Adventure|Action|Comedy|Foreign,,13,6.1,1993
10362,0.210436,5000000,0,Cyborg 2,Action|Adventure|Science Fiction,Trimark Pictures|Anglo-American Film Corporation,15,3.5,1993
10363,0.20979499999999998,0,0,Sing si lip yan,Action|Adventure|Comedy|Romance,Golden Harvest Company|Golden Way Films Ltd.|Paragon Films Ltd.,38,6.6,1993
10364,0.207999,6000000,3283371,Only the Strong,Action,20th Century Fox,12,6.7,1993
10365,0.200168,0,3418141,Father Hood,Action|Comedy|Family,Hollywood Pictures,10,5.9,1993
10366,0.197668,0,194720,Zhong an zu,Action|Crime|Drama|Foreign|Thriller,Golden Harvest Company,18,6.5,1993
10367,0.191825,0,12416686,Undercover Blues,Comedy|Crime,Metro-Goldwyn-Mayer (MGM),15,5.8,1993
10368,0.191721,6000000,12974636,Man's Best Friend,Horror|Science Fiction|Thriller,New Line Cinema|Roven-Cavallo Entertainment,10,5.5,1993
10369,0.190206,0,1796389,Boxing Helena,Drama|Romance,Mainline Pictures,27,4.6,1993
10370,0.181982,0,3956913,Fong Sai Yuk,Adventure|Action|Comedy,Eastern Productions,20,7.1,1993
10371,0.181726,14000000,0,The Thing Called Love,Music|Drama|Romance,Paramount Pictures,14,5.8,1993
10372,0.18166500000000002,125000,0,Cannibal! The Musical,Comedy|History|Horror,Avenging Conscience|Troma Entertainment|Cannibal Films Ltd.,19,6.7,1993
10373,0.174646,0,6574896,Once Upon a Forest,Animation|Family|Adventure,Hanna-Barbera Productions,12,6.1,1993
10374,0.168519,2000000,0,Ticks,Horror|Science Fiction,,13,5.2,1993
10375,0.246549,0,0,Necronomicon,Horror,Davis-Films,12,4.8,1993
10376,0.152064,0,0,Just One of the Girls,Comedy,Entertainment Securities,10,6.4,1993
10377,0.151355,30,0,The Meteor Man,Fantasy|Action|Comedy|Science Fiction|Family,Metro-Goldwyn-Mayer (MGM)|Tinsel Townsend,12,4.8,1993
10378,0.140785,14000000,63513743,Dragon: The Bruce Lee Story,Drama|Action,Universal Pictures,72,6.9,1993
10379,0.132556,0,0,The Snapper,Comedy|Drama,Miramax Films|BBC Films,10,5.6,1993
10380,0.13078,0,0,Mr. Nanny,Family|Comedy|Action,New Line Cinema,25,5.2,1993
10381,0.12898199999999999,2000000,54207,Return of the Living Dead 3,Horror|Romance|Science Fiction,Ozla Productions,34,5.6,1993
10382,0.271575,0,0,Boiling Point,Drama|Action|Adventure|Crime|Thriller,StudioCanal|Warner Bros.,13,4.7,1993
10383,0.12659700000000002,0,0,Doppelganger,Horror|Mystery|Thriller,Planet Productions,10,5.5,1993
10384,0.09373,0,0,The Adventures of Huck Finn,Action|Adventure|Drama|Family,Walt Disney Pictures,15,6.6,1993
10385,0.265865,0,0,å¤ªæžå¼ ä¸‰ä¸°,Action|Comedy|Drama|Thriller,Golden Harvest Company|Eastern Productions,29,7.0,1993
10386,0.118854,0,0,The Making of 'The Nightmare Before Christmas',Documentary,Buena Vista Home Entertainment,15,7.5,1993
10387,0.11628800000000002,0,0,My Boyfriend's Back,Comedy|Romance,Touchstone Pictures,10,4.8,1993
10388,0.27659,0,0,The Real McCoy,Action|Crime|Drama|Thriller,Universal Pictures,21,5.6,1993
10389,0.41851499999999997,0,4916135,Surf Ninjas,Action|Adventure|Comedy|Family,New Line Cinema,20,5.3,1993
10390,0.093323,0,0,Wong Fei Hung V: Tit gai dau ng gung,Action|Comedy|Foreign,,15,5.3,1993
10391,0.276654,1000000,6933459,Xi yan,Comedy|Drama|Romance,Ang Lee Productions|Good Machine,20,6.8,1993
10392,0.085248,68000,0,"Clean, Shaven",Drama|Crime,DSM III|Warner Bros.,11,6.3,1993
10393,0.085043,0,0,AcciÃ³n mutante,Action|Comedy|Science Fiction,CiBy 2000|El Deseo S.A.,18,5.6,1993
10394,0.03797,0,17953778,CB4,Music|Comedy,Universal Pictures,16,6.5,1993
10395,0.143989,0,0,12:01,Science Fiction|Thriller,Chanticleer Films|Fox West Pictures|New Line Television,18,5.9,1993
10396,0.0149919999999999,0,0,The Thief and the Cobbler,Fantasy|Animation|Science Fiction|Family,Richard Williams Productions,14,6.3,1993
10397,0.012941,0,0,Bill Hicks: Revelations,Comedy,,11,7.8,1993
10398,2.550704,4000000,205843612,The Jungle Book,Family|Animation|Adventure,Walt Disney Pictures,928,7.0,1967
10399,2.22723,3000000,104397102,The Graduate,Comedy|Drama|Romance,Embassy Pictures Corporation|Lawrence Turman,426,7.5,1967
10400,1.9753040000000002,12000000,41744718,Casino Royale,Adventure|Action|Comedy,Columbia Pictures Corporation|Famous Artists Productions,76,5.4,1967
10401,1.554808,9500000,111584787,You Only Live Twice,Action|Thriller|Adventure,Eon Productions,301,6.2,1967
10402,1.022408,2500000,50700000,Bonnie and Clyde,Crime|Drama,Tatira-Hiller Productions|Warner Brothers/Seven Arts,153,7.6,1967
10403,0.7340720000000001,0,0,Belle de jour,Drama|Romance,Paris Films Productions|Five Films|Robert et Raymond Hakim,78,6.9,1967
10404,0.678719,3000000,16217773,Cool Hand Luke,Crime|Drama,Warner Bros.|Jalem Productions,171,7.2,1967
10405,0.586060999999999,4000000,11000000,Wait Until Dark,Crime|Drama|Thriller,Warner Bros.,42,7.5,1967
10406,0.5647810000000001,0,0,Dance of the Vampires,Comedy|Horror,Filmways Pictures|Cadre Films|Metro-Goldwyn-Mayer (MGM),61,6.7,1967
10407,0.5273220000000001,947000,0,The Producers,Comedy,Embassy Pictures Corporation|Crossbow Productions,70,6.8,1967
10408,0.502062,0,0,Billion Dollar Brain,Thriller,Lowndes Productions Limited,13,4.6,1967
10409,0.485288,25000000,45300000,The Dirty Dozen,Action|Adventure|War,Metro-Goldwyn-Mayer (MGM)|Seven Arts Pictures|MKH,168,7.2,1967
10410,0.42865200000000003,2000000,27379978,In the Heat of the Night,Crime|Drama|Mystery|Thriller,"United Artists|Mirisch Corporation, The",83,7.0,1967
10411,0.43831400000000004,0,0,The Night of the Generals,Drama|Action|Thriller|Crime|Mystery,Columbia Pictures|Horizon Pictures (II)|Filmsonor S.A.,18,6.1,1967
10412,0.214587,640000,0,"To Sir, with Love",Drama,Columbia British Productions,29,7.2,1967
10413,0.32193499999999997,4000000,56666667,Guess Who's Coming to Dinner,Comedy|Drama|Romance,Stanley Kramer Productions,72,7.4,1967
